Start Point,End Point,Spoofed Point,Basic Route Length,Spoofed Route Length,Overlapping Route Length,Overlap Percentage
"(-0.14492321222199223, 51.53087517257024)","(-0.13654858520416613, 51.522921970354595)","(-0.1466899569948452, 51.53011261926904)",1435.9609999999998,1550.68,268.88500000000005,18.725090723216027
"(-0.12368453794584228, 51.52601034025386)","(-0.14430793272997286, 51.51611698460107)","(-0.12374506849393196, 51.525451825639784)",3576.461,3496.606,3496.606,97.7672061851087
"(-0.12405635032228304, 51.526029002097275)","(-0.12295437206172348, 51.51785834389041)","(-0.12450825019198992, 51.52523608421692)",1356.0190000000002,1442.4160000000002,1276.1640000000002,94.11107071508586
"(-0.13794333992110003, 51.52744570452028)","(-0.14163815514098693, 51.51764805219299)","(-0.13972764458055312, 51.52893489404313)",1445.97,1567.3149999999998,1123.0309999999997,77.66627246761686
"(-0.12692590230836806, 51.52381390967504)","(-0.14068693787521955, 51.51675430092134)","(-0.12604058347127708, 51.52538159283816)",2300.9589999999994,2579.3880000000004,0,0.0
"(-0.14220010683086048, 51.515972795229985)","(-0.14144555308699167, 51.5172052414192)","(-0.14268160032889057, 51.51685213560171)",297.648,196.439,196.439,65.99708380368757
"(-0.1255430705192896, 51.525703363987965)","(-0.12885543617530848, 51.51644606315966)","(-0.1242273681089894, 51.52627129436013)",1671.7020000000002,1890.415,1219.912,72.97425019530992
"(-0.13691146244553842, 51.518897994550535)","(-0.12269919745102623, 51.517717753019404)","(-0.1372298720251166, 51.51844167157022)",1243.3280000000002,1303.8680000000002,1243.3280000000002,100.0
"(-0.13499554283331985, 51.521278976223265)","(-0.14321273261510004, 51.522790360235334)","(-0.13661661705541556, 51.51968506366112)",951.7310000000002,754.3560000000001,0,0.0
"(-0.12960030797616137, 51.5276363703513)","(-0.14145843071427439, 51.519032321182955)","(-0.1311940853893734, 51.525871427431134)",1712.103,1594.3770000000002,1397.1200000000001,81.60256713527166
"(-0.14662178853972707, 51.52043890710444)","(-0.12207602401064721, 51.52796807491774)","(-0.1459089153300383, 51.52026146383496)",3092.7299999999996,3048.2189999999996,2999.3589999999995,96.98095210380473
"(-0.13636423233739806, 51.52272719732164)","(-0.14374231249228853, 51.525675726707156)","(-0.13544909292274568, 51.521159953153834)",797.5799999999999,997.259,797.5799999999999,100.0
"(-0.1331049109637837, 51.53254869981369)","(-0.12895607754810082, 51.52885521328304)","(-0.1316941619982694, 51.53100556919848)",734.7439999999999,664.233,664.233,90.40332415099681
"(-0.1450867230530724, 51.5190967509798)","(-0.12441307826792815, 51.5189407194721)","(-0.14669883998909697, 51.517318193380156)",2759.7650000000003,1899.0509999999997,0,0.0
"(-0.13530585294705344, 51.52048605962007)","(-0.1260196257275997, 51.518267220950435)","(-0.1346428404639631, 51.5192709359641)",1233.757,836.8749999999999,0,0.0
"(-0.13346572681632002, 51.52212677555782)","(-0.14298302954972333, 51.52071287223807)","(-0.1327131313706404, 51.52066578863131)",1113.398,1330.5929999999996,1113.398,100.0
"(-0.1283221238261841, 51.52716449344921)","(-0.13085670399769297, 51.5234203017312)","(-0.1284898602625656, 51.52741923558203)",1408.63,1408.63,1408.63,100.0
"(-0.13601623019424272, 51.51592641421298)","(-0.14201911038313697, 51.51853729626067)","(-0.13612340679012555, 51.517261144931936)",717.056,600.672,600.672,83.76918957515173
"(-0.1479153089612552, 51.523548054981596)","(-0.1312088793585628, 51.517523649868494)","(-0.14634970106999876, 51.5231538110427)",2362.0510000000004,2333.782,2168.218,91.79386897234647
"(-0.12840637253287673, 51.52228188416639)","(-0.12007304017385152, 51.519372239307266)","(-0.12925295769849732, 51.52063500049452)",839.449,910.677,415.54400000000004,49.50199476084909
"(-0.12091904253817704, 51.52164520115131)","(-0.13048595474843003, 51.51829714853614)","(-0.11916460875759595, 51.5208545045755)",1734.695,1772.365,1734.695,100.0
"(-0.1270743314611342, 51.527559979023316)","(-0.12707988238603177, 51.51688537823567)","(-0.12797786154166824, 51.526217147256915)",1723.1850000000002,1724.8620000000003,1558.4790000000003,90.44176916581796
"(-0.1336855833873916, 51.533002124904705)","(-0.1448180960127074, 51.52490794648608)","(-0.13503483959139603, 51.534129471385974)",1728.6070000000004,1683.7570000000005,1683.7570000000005,97.40542529331422
"(-0.14032581962710644, 51.52396169591919)","(-0.12699509071058285, 51.51703319429329)","(-0.14172327842409121, 51.523308113276535)",1993.175,1631.4250000000002,1631.4250000000002,81.85056505324421
"(-0.12906211599921175, 51.52796316413241)","(-0.12805133810101818, 51.524629788861546)","(-0.12790948364512134, 51.526869392284254)",494.16499999999996,751.487,0,0.0
"(-0.12691801727437224, 51.523806692110064)","(-0.1237245811266679, 51.519235553212845)","(-0.1266175135296405, 51.523198987724314)",674.601,674.601,674.601,100.0
"(-0.14189158089149195, 51.529642429188904)","(-0.14408177715411244, 51.53027656684419)","(-0.14187619827078454, 51.528002318212295)",254.232,1222.7209999999998,34.721,13.657210736649988
"(-0.13302109986288393, 51.52143254124482)","(-0.13051380571964655, 51.51832465672617)","(-0.13379915562765052, 51.52040069913229)",568.911,694.9699999999999,376.77399999999994,66.22723062130983
"(-0.12208097674941525, 51.53292187746995)","(-0.12188856624243037, 51.53354581957711)","(-0.12348661290119908, 51.533287823065734)",112.23100000000001,63.95700000000001,63.95700000000001,56.98692874517736
"(-0.14500534876360355, 51.531387915636124)","(-0.12188258960741999, 51.53079698213454)","(-0.14370819154689238, 51.53087466684524)",3388.3289999999997,3302.3500000000004,3229.6949999999997,95.31822323038878
"(-0.14103777314949956, 51.51628255792787)","(-0.13788845913754227, 51.521537669439546)","(-0.13947890212000802, 51.51596346452966)",1035.125,1278.3319999999999,0,0.0
"(-0.1224524648734696, 51.519784569836396)","(-0.1372378640335378, 51.52677016727822)","(-0.12235918570786081, 51.520853833819416)",1881.874,2681.706,1881.874,100.0
"(-0.1457368098314815, 51.518491031052896)","(-0.14558814682388566, 51.516483453429)","(-0.14452928117089356, 51.51777652565424)",549.183,653.613,549.183,100.0
"(-0.12421941576380743, 51.53028798804578)","(-0.12452508414239152, 51.526786315201846)","(-0.12530359529987786, 51.53000282719215)",1035.5140000000001,920.8730000000003,920.8730000000003,88.92907290485694
"(-0.13775149789271546, 51.5250167676019)","(-0.13803742331889304, 51.52490360633741)","(-0.13808209211236147, 51.52642717160143)",37.865,182.82899999999998,0,0.0
"(-0.12855004673915857, 51.52694536887774)","(-0.1441826596539933, 51.52355604141314)","(-0.12983863980414106, 51.52601162303833)",1476.213,1233.5869999999998,1033.4660000000001,70.0079189114308
"(-0.14269135236952038, 51.5237516115598)","(-0.1289537462090267, 51.5190923000143)","(-0.14298435347853214, 51.52280727442185)",1963.007,1466.795,672.6610000000001,34.26686710745301
"(-0.12037339226089899, 51.51643754362072)","(-0.13489505144407346, 51.52597208882228)","(-0.12123133881835073, 51.51510685538251)",2293.1609999999996,2359.7909999999997,2246.5330000000004,97.96664952875096
"(-0.12255783474166668, 51.51832596932252)","(-0.14613000791117292, 51.52290046080073)","(-0.12377089627112782, 51.51903276497489)",2484.8880000000004,2299.9310000000005,1759.3489999999995,70.80194358860436
"(-0.14518944879318743, 51.52395478853333)","(-0.14422130078782397, 51.52368809569497)","(-0.14407195567634873, 51.52223916446788)",512.63,179.182,179.182,34.953475216042754
"(-0.12722931473435867, 51.51788637594448)","(-0.14193864144249993, 51.51993786007166)","(-0.1289800202966774, 51.51931805217727)",1622.5189999999998,1271.7299999999998,46.543,2.8685642510195573
"(-0.1382669887803888, 51.5252477617993)","(-0.14402412704270423, 51.52882464997771)","(-0.13986652036678282, 51.52678819361114)",849.9509999999999,408.768,408.768,48.09312536840359
"(-0.14195892745394456, 51.51998127315081)","(-0.1346430524290301, 51.5197946116531)","(-0.14247943709267616, 51.52174807897172)",858.5990000000002,980.5910000000001,537.703,62.62562616541597
"(-0.12332049909710537, 51.51942061755032)","(-0.1460688448094387, 51.51702112489028)","(-0.12441326234784181, 51.520462022864756)",3172.9780000000005,2950.7139999999995,2950.7139999999995,92.99509798050913
"(-0.14605005076328395, 51.51914996979747)","(-0.1370700697722425, 51.521417496103936)","(-0.1463317269734358, 51.52079073964171)",1137.117,905.221,837.8209999999999,73.67940150397891
"(-0.13367117472404508, 51.53198187359976)","(-0.12788840517533548, 51.52758146957622)","(-0.13302642833065215, 51.53371506195773)",1274.9950000000001,1301.122,1089.689,85.46613908289837
"(-0.13308321306568285, 51.532527779927875)","(-0.1395854735514682, 51.518909893474515)","(-0.13471443054194615, 51.531136606972325)",2766.668,2235.0349999999994,1102.7890000000002,39.85982416394017
"(-0.12621713286093772, 51.529107164134686)","(-0.1234701261344064, 51.516033831936156)","(-0.12687241901003884, 51.527999398208394)",2029.9110000000005,1751.2800000000007,961.3739999999999,47.3604015151403
"(-0.13213170928660678, 51.51629596869791)","(-0.14499113675596917, 51.5283737606975)","(-0.1312977828502056, 51.51455874493439)",2216.5269999999996,2270.388,2216.5269999999996,100.0
"(-0.14036975324335568, 51.517811684495186)","(-0.12440747834617048, 51.525694662070755)","(-0.14049146856652725, 51.518685173643895)",1593.037,1604.6460000000002,1504.1460000000004,94.42002916441994
"(-0.12598243959990285, 51.52919684824287)","(-0.12696519026715056, 51.52384987190368)","(-0.12583447009378776, 51.53083686613066)",837.5480000000001,1101.6940000000002,837.5480000000001,100.0
"(-0.12202227697596157, 51.5208376532227)","(-0.12822131856419647, 51.52455594361614)","(-0.12343173815178408, 51.52007995211618)",1635.9230000000005,897.2889999999999,836.091,51.1082123058359
"(-0.13683988618336002, 51.526397182854744)","(-0.14612159367362418, 51.51820811752488)","(-0.138526644192949, 51.52742358057012)",1619.0800000000002,1538.843,1462.098,90.30424685623933
"(-0.14059003726938132, 51.52940303115718)","(-0.142057484740289, 51.53193239994799)","(-0.14021511935710995, 51.53050816771319)",322.433,279.629,212.214,65.81646419566236
"(-0.14423876809423772, 51.525238119668856)","(-0.14423329337885, 51.52404409786004)","(-0.14275679527444526, 51.52596020308853)",228.42599999999996,310.03700000000003,149.19,65.31217987444514
"(-0.13664810903397068, 51.515863720976554)","(-0.1361797370688745, 51.52612506175161)","(-0.13544440327359328, 51.51731238977495)",1542.0620000000001,1455.093,1370.865,88.8981765973093
"(-0.1343717566134711, 51.52065258184656)","(-0.140010262639527, 51.526215946777654)","(-0.13473666447069735, 51.52112320667147)",867.49,867.49,867.49,100.0
"(-0.12116734786090357, 51.52156479871947)","(-0.1434560156520144, 51.52398241090033)","(-0.1198466064635255, 51.51997565920033)",2995.3269999999998,2661.455999999999,2661.455999999999,88.85360429762758
"(-0.12483955773404123, 51.51842046745679)","(-0.12095222222598805, 51.52320630080459)","(-0.12427624895221649, 51.51823303400696)",1321.905,1257.804,441.346,33.38711934670041
"(-0.13483908746279896, 51.53231809988468)","(-0.1467777101871371, 51.52028670297415)","(-0.13452691237905842, 51.53152612563071)",2908.0240000000003,2308.1459999999997,1732.675,59.58255502705616
"(-0.12442115634458953, 51.5162657781458)","(-0.12359377715186928, 51.517245060631595)","(-0.1262057723221288, 51.51749850709573)",298.83899999999994,296.02299999999997,179.23499999999996,59.97711142120005
"(-0.13293783025161446, 51.51926338446514)","(-0.13440322449973224, 51.523896778699495)","(-0.13352264219901164, 51.518495720565554)",699.863,757.48,699.863,100.0
"(-0.1466142629019999, 51.52074674114105)","(-0.12514193207983484, 51.52229737128364)","(-0.1471969770100259, 51.5208062961672)",2264.565,2302.678,2264.565,100.0
"(-0.12504273039394795, 51.523056904163674)","(-0.13120930500238234, 51.52392259592062)","(-0.12646569501455168, 51.52324207017615)",1030.3229999999999,796.402,796.402,77.29634299146969
"(-0.1285649108585029, 51.528206636753715)","(-0.1333572124094431, 51.53087419756598)","(-0.12823115279636693, 51.527837632749836)",929.4709999999999,929.4709999999999,929.4709999999999,100.0
"(-0.14801068807449325, 51.52373928696218)","(-0.14621369131805043, 51.51949417504176)","(-0.1468559947406293, 51.524312664612985)",658.184,658.184,658.184,100.0
"(-0.12659741802291904, 51.51579381581469)","(-0.1470533879190111, 51.5191510272755)","(-0.12636037453529647, 51.51740948833357)",2064.83,3373.6779999999994,0,0.0
"(-0.13011135617966527, 51.528158066660936)","(-0.13880773044913974, 51.52475997900588)","(-0.13128224633501528, 51.5270168537041)",743.2760000000001,573.843,573.843,77.20456465700492
"(-0.13297494955215214, 51.5304260012816)","(-0.14357447068586773, 51.52197815960095)","(-0.1339606736188372, 51.52982675585481)",1671.7959999999998,1591.8819999999998,1591.8819999999998,95.21987132401321
"(-0.14231916868536987, 51.516175934485084)","(-0.12337059133961345, 51.51797453234331)","(-0.1439268749738295, 51.51444915364374)",1798.9479999999999,1874.101,1798.9479999999999,100.0
"(-0.1438998517040961, 51.52862791184655)","(-0.12377499653479224, 51.53002187870241)","(-0.14231179423623772, 51.52917188282075)",2691.072,3026.262,2606.841,96.86998341181507
"(-0.14187173766169286, 51.51654230532971)","(-0.14273682646036412, 51.52173109763573)","(-0.1435849012120261, 51.515498589759176)",845.6949999999999,967.5390000000001,845.6949999999999,100.0
"(-0.1205795672036113, 51.518226239680146)","(-0.13434255470941875, 51.51807386511858)","(-0.12226415132439099, 51.516911488256966)",2964.004,2039.862,357.42999999999995,12.059025561369012
"(-0.12558655667694862, 51.52848771845125)","(-0.13983555772621986, 51.516113129797795)","(-0.12503824341405817, 51.529639025557856)",2436.6889999999994,2530.9899999999993,2232.805999999999,91.6327853082605
"(-0.1294715362544064, 51.53188985497431)","(-0.14271977403224612, 51.517080985684146)","(-0.12773855006903645, 51.53247007143234)",2756.214,2627.7,2627.7,95.3372996436416
"(-0.13914237602908838, 51.52399461916211)","(-0.12762829880149884, 51.5168060163979)","(-0.13845937899998081, 51.52354807497496)",1641.9150000000002,1569.8490000000002,130.90300000000002,7.9725807974225225
"(-0.14480685030468657, 51.51999653231566)","(-0.12096904769532375, 51.53077626998764)","(-0.14361605016833692, 51.51829096867853)",3167.835,3411.3419999999996,3154.1679999999997,99.56856970138911
"(-0.14242530928215139, 51.52396837072051)","(-0.12611515333455853, 51.52737094723119)","(-0.14181752405365308, 51.52339153744231)",1641.201,1859.6060000000002,884.8670000000001,53.91582140152242
"(-0.1351091424303821, 51.522736688156584)","(-0.13000589261399073, 51.51777412949126)","(-0.13342019166166807, 51.52227223751652)",915.6279999999999,789.5679999999999,752.2449999999999,82.15618133128301
"(-0.14482030273522956, 51.51956686979162)","(-0.1430525924782134, 51.51574334724717)","(-0.14434303204486645, 51.52116134731741)",924.431,801.6270000000001,247.20100000000002,26.740881688303404
"(-0.1438613024189379, 51.52027162211492)","(-0.14490332298443256, 51.52104125265186)","(-0.14408285641946883, 51.520687708346074)",483.409,501.9409999999999,483.409,100.0
"(-0.14381809143590543, 51.5225141860942)","(-0.12134497662510615, 51.52666552887263)","(-0.1429679754352406, 51.52261921174815)",2261.5669999999996,2271.198,2127.5570000000002,94.07446252974158
"(-0.1427798891924207, 51.52290838611804)","(-0.13207533435156105, 51.51840528705225)","(-0.1425220726863232, 51.52196671412494)",1343.7850000000003,1475.987,1343.7850000000003,100.0
"(-0.1360518181811522, 51.53254388938971)","(-0.1404369028061281, 51.52452690384164)","(-0.1375892180988277, 51.532447713087926)",1657.603,1489.264,1489.264,89.84443199004826
"(-0.12735745308117646, 51.522822300183336)","(-0.12277220903492393, 51.5281878101827)","(-0.1276242316867172, 51.52314829167847)",1281.677,1255.5439999999999,723.1869999999999,56.42505873164612
"(-0.1263752823886565, 51.51813452793385)","(-0.13315771683493688, 51.51948019763372)","(-0.12605037818321607, 51.51926018344738)",909.4749999999999,1024.5,909.4749999999999,100.0
"(-0.1438731407509281, 51.51815236370019)","(-0.13504041918407975, 51.53251764305361)","(-0.14392137227467286, 51.518115444485595)",2941.567,2941.567,2941.567,100.0
